Subject,Category,ID,Question,Option1,Option2,Option3,Option4,Answer,KnowledgeTag,Explanation,KeywordTag
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,冷藏庫貯存食材之說明，下列敘述何者正確？,煮過與未經烹調可一起存放，節省空間,熱食應直接送入冷藏庫中，以免造成腐敗,海鮮存放時，最好與其他材料分開,乳製品、甜點、生肉可共同存放,3,低溫管理,熟食要放在上層，生食放底層。這樣生肉的血水才不會滴到煮好的菜上面。,冷藏管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,依據「食品良好衛生規範準則」，餐具採用乾熱殺菌法做消毒，需達到多少度以上之乾熱，加熱30分鐘以上,80℃,90℃,100℃,110℃,4,衛生規範,用熱風烘碗機殺菌的話，溫度要達到 110 度以上，效果才會好喔。,乾熱殺菌
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,乾料庫房之最佳濕度比應為何？,70%,80%,90%,95%,1,衛生規範,存乾貨的地方不能太潮濕，大約維持在 50% 到 60% 左右，東西才不會發霉。,倉庫濕度
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食品作業場所內化學物質及用具之管理，下列何者可暫存於作業場所操作區？,清洗碗盤之食品用洗潔劑,去除病媒之誘餌,清洗廁所之清潔劑,洗刷地板之消毒劑,1,環境衛生,洗碗精和酒精可以放一點點在廚房，但要用專門的櫃子收好，不能隨便亂擺。,化學管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,使用砧板後應如何處理，再側立晾乾？,當天用清水洗淨,當天用廚房紙巾擦乾淨即可,隔天用清水洗淨消毒,隔二天後再一併清洗消毒,1,衛生習慣,用完要刷洗乾淨、用熱水燙過，然後側著放乾。不能平躺著，不然底部會發霉。,砧板管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲器具及設施，下列敘述何者正確？,木質砧板比塑膠材質砧板更易維持清潔,保溫餐檯正確熱藏溫度為攝氏50度,洗滌場所應有充足之流動自來水，水龍頭高度應高於水槽滿水位高度,廚房之截油設施一年清理一次即可,3,環境衛生,排油煙機要裝濾網，還要定期拆下來洗。不然油垢滴進菜裡就太髒了。,設施管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,防治蒼蠅病媒傳染危害之因應措施，下列敘述何者為宜？,將垃圾桶及廚餘密閉貯放,使用白色防蟲簾,噴灑農藥,使用蚊香,1,衛生觀念,垃圾桶蓋子要蓋緊緊，不讓臭味飄出來引來蒼蠅，家裡才不會生病。,環境清潔
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲業為防治老鼠傳染危害而做的措施，下列敘述何者正確,使用加蓋之垃圾桶及廚餘桶,出入口裝設空氣簾,於工作場所養貓,於工作檯面置放捕鼠夾及誘餌,1,環境衛生,所有的排水管都要裝細鐵網。老鼠很會鑽，不封好牠們就會從水溝爬進來。,老鼠防治
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,不鏽鋼工作檯之優點，下列敘述何者正確,使用年限短,易生鏽,耐腐蝕,不易清理,3,設施規範,不鏽鋼不會生鏽、不容易壞，而且非常好洗。是廚房裡最乾淨的工作檯材質。,不鏽鋼檯
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,為避免產生死角不易清洗，廚房牆角與地板接縫處在設計時，應該採用哪一種設計為佳？,直角,圓弧角,加裝飾條,加裝鐵皮,2,設施規範,牆角要做成「圓弧形」的，這樣掃把或抹布才伸得進去，不會積髒東西。,廚房設計
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐廳廚房設計時，廁所的位置至少需遠離廚房多遠才可？,1公尺,1.5公尺,2公尺,3公尺,4,硬體規範,廁所要離廚房至少 3 公尺遠，而且門不能對著廚房開。這樣才衛生。,廁所距離
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐廳作業場所面積與供膳場所面積之比例最理想的標準為,1:2,1:3,1:4,1:5,2,硬體規範,理想的比例是廚房佔 1、座席區佔 3，這樣工作動線才順暢，不擁擠。,空間比例
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,為防止污染食品，餐飲作業場所對於貓、狗等寵物,應予管制,可以攜入作業場所,可以幫忙看門,可以留在身邊,1,衛生規範,廚房裡絕對不能帶小貓或小狗進去，因為寵物的毛 and 細菌會弄髒食物。,寵物管制
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,杜絕蟑螂孳生的方法，下列敘述何者正確？,掉落作業場所之任何食品，待工作告一段落再統一清理,使用紙箱作為防滑墊,妥善收藏已開封的食品,擺放誘餌於工作檯面,3,環境衛生,沒吃完的東西要收好。蟑螂沒東西吃，自然就不會想住在廚房裡了。,蟑螂防治
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,作業場所內垃圾及廚餘桶加蓋之主要目的為何？,避免引來病媒,減少清理次數,美觀大方,上面可放置東西,1,環境衛生,垃圾桶一定要蓋好，這樣蒼蠅和蟑螂才不會飛過來，味道也不會飄出來。,廚餘管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,選用容器具或包裝時，衛生安全上應注意下列何項？,材質與使用方法,價格高低,國內外品牌,花色樣式,1,原料管理,裝食物的袋子或盤子要看它是什麼做的、能不能耐熱。用對了才安全。,容器安全
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,一般手洗容器具時，下列何者適當？,使用中性洗劑清洗,使用鋼刷用力刷洗,使用酸性洗劑清洗,使用鹼性洗劑清洗,1,衛生習慣,洗碗要用「中性洗潔精」，這樣對手比較好，也不會讓餐具殘留藥水味。,手洗規範
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,使用食品用容器具及包裝時，下列何者正確？,應選用回收代碼數字高的塑膠材質,應選用不含金屬錳之不鏽鋼,應瞭解材質特性及使用方式,應選用含螢光增白劑之紙類容器,3,原料管理,要先看清楚餐具的標籤，知道它是什麼材質做的、能不能放進微波爐。,材質常識
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,使用保鮮膜時，下列何者正確,覆蓋食物時，避免直接接觸食物,微波食物時，須以保鮮膜包覆,應重複使用，減少資源浪費,蒸煮食物時，以保鮮膜包覆,1,食材處理,保鮮膜不能直接碰到食物，尤其是熱的或油的東西。最好是用深一點的碗裝再包。,保鮮膜用
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食品業者應選用符合衛生標準之容器具及包裝，以下何者正確？,市售保特瓶飲料空瓶可回收裝填食物後再販售,容器具允許偶有變色或變形,均須符合溶出試驗及材質試驗,紙類容器無須符合塑膠類規定,3,原料管理,餐具要經過政府檢驗合格。不能拿喝完的保特瓶重複裝填食物再販售。,容器標準
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食品包裝之主要功能，下列何者正確,增加價格,避免交叉污染,增加重量,縮短貯存期限,2,食品安全,包裝最重要的就是保護食物，不要讓灰塵或外面的壞菌跑進去弄髒。,包裝功能
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,選擇食材或原料供應商時應注意之事項，下列敘述何者正確？,提供廉價食材之供應商,完成食品業者登錄之食材供應商,提供解凍再重新冷凍食材之供應商,提供即期或重新標示食品之供應商,2,原料管理,要選有在政府那邊登記好的老闆買食材，這樣來源才清楚，有問題才找得到人。,供應商選
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,載運食品之運輸車輛應注意之事項，下列敘述何者正確？,運輸冷凍食品時，溫度控制在-4℃,應妥善運用空間，儘量堆疊,運輸過程應避免劇烈之溫濕度變化,原材料、半成品及成品可以堆疊在一起,3,物流規範,送貨的車子溫度要控制好，不能讓食物在車上曬太陽或變熱，不然會壞掉。,運輸管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食材驗收時應注意之事項，下列敘述何者正確？,採購及驗收應同一人辦理,運輸條件無須驗收,冷凍食品包裝上有水漬/冰晶時，不宜驗收,現場合格者驗收，無須記錄,3,原料管理,如果冷凍包裝外面有水漬或結霜，代表它可能退冰過，這種東西不新鮮，不要收。,驗收原則
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食材貯存應注意之事項，下列敘述何者正確？,應大量囤積，先進後出,應標記內容，以利追溯來源,即期品應透過冷凍延長貯存期限,不須定時查看溫度及濕度,2,原料管理,所有的東西都要貼標籤，寫清楚是哪裡買的、什麼時候過期。這樣才不會吃錯。,倉儲管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,冷凍食材之解凍方法，對於食材之衛生及品質，何者最佳？,置於流水下解凍,置於室溫下解凍,置於冷藏庫解凍,置於靜水解凍,3,食材處理,雖然慢，但放在「冷藏室」慢慢退冰是最好的。這樣肉才不會變質，細菌也不會長。,解凍方法
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,即食熟食食品之安全，下列敘述何者正確？,冷藏溫度應控制在10℃以下,熱藏溫度應控制在30℃至50℃之間,食品之危險溫度帶介於7℃至60℃之間,熱食售出後8小時內食用都在安全範圍,3,低溫管理,煮好的菜如果要放著，一定要避開 7 到 60 度的危險區。要嘛趁熱吃，要嘛快冰起來。,熟食安全
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食品添加物之使用，下列敘述何者正確？,只要是業務員介紹的新產品，一定要試用,食品添加物業者尚無需取得食品業者登錄字號,複方食品添加物的內容，絕對不可對外公開,應瞭解食品添加物的使用範圍及用量，必要時再使用,4,化學管理,只有在真的需要的時候才加，而且要看清楚政府規定的量。不能隨便亂加。,添加物用
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食品業者實施衛生管理，以下敘述何者正確？,必要時實施食品良好衛生規範準則,掌握製程重要管制點，預防、降低或去除危害,為了衛生稽查，才建立衛生管理文件,建立標準作業程序書，現場操作仍依經驗為準,2,從業規範,要找出廚房裡最容易髒的地方（關鍵點），每天盯緊，才能預防客人中毒。,衛生管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲服務人員操持餐具碗盤時，應注意事項,戴了手套，偶而觸摸杯子或碗盤內部並無大礙,以玻璃杯直接取用食用冰塊,拿取刀叉餐具時，應握其把手,為避免湯汁濺出，遞送食物時，可稍微觸摸碗盤內部食物,3,個人衛生,拿叉子或湯匙要握把手的地方，絕對不能碰到客人要吃進嘴巴的那一頭。,餐具拿法
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲服務人員對於掉落地上的餐具，應如何處理？,沒有髒污就可以繼續提供使用,如果有髒污，使用面紙擦拭後就可繼續提供使用,使用桌布擦拭後繼續提供使用,回收洗淨晾乾後，方可提供使用,4,個人衛生,掉在地上的叉子一定要收走重新洗乾淨。絕對不能擦一擦就給客人用。,掉落餐具
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲服務人員遞送餐點時，下列敘述何者正確,避免言談,指甲未修剪,衣著髒污,嬉戲笑鬧口沫橫飛,1,個人衛生,送菜時要保持安靜，不要對著食物說話或大笑。這樣口水才不會噴到菜裡。,遞送服務
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲服務人員如有腸胃不適或腹瀉嘔吐時，應如何處理？,工作賺錢重要，忍痛撐下去,外場服務人員與食品安全衛生沒有直接相關,主動告知管理人員進行健康管理,自行服藥後繼續工作,3,個人衛生,如果拉肚子或想吐，一定要趕快跟主管報告。這時候工作可能會把病毒傳給客人。,健康申報
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,食品安全衛生知識與教育，下列敘述何者正確？,廚師會做菜就好，沒必要瞭解食品安全衛生相關法規,外場餐飲服務人員應具備食品安全衛生知識,業主會經營賺錢就好，食品安全衛生法規交給秘書瞭解,外場餐飲服務人員不必做菜，無須接受食品安全衛生教育,2,從業規範,外場服務的人也要懂衛生知識。這樣客人在問問題時，才能給出正確的回答。,衛教重要
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲服務人員進行換盤服務時，應如何處理？,邊收菜渣，邊換碗盤,先收完菜渣，再更換碗盤,請顧客將菜渣倒在一起，再一起換盤,邊送餐點，邊換碗盤,2,個人衛生,換盤子的時候要先把舊的菜渣收掉，再拿新的乾淨盤子。手不要碰到盤子裡面。,換盤服務
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,餐飲服務人員應養成之良好習慣，下列敘述何者正確？,遞送餐點時，同時口沫橫飛地介紹餐點,指甲彩繪增加吸引力,有身體不適時，主動告知主管,同時遞送餐點及接觸紙鈔等金錢,3,個人衛生,身體不舒服、感冒或拉肚子，一定要馬上跟主管說，不能勉強上班喔。,服務規範
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,微生物容易生長的條件為下列哪一種環境？,高酸度,乾燥,高溫,高水分,4,食品安全,細菌最喜歡「水」了。所以廚房一定要保持乾乾爽爽的，細菌才不敢亂長。,微生物
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,鹽漬的水產品或肉類，使用後若有剩餘，下列何種作法最不適當？,可不必冷藏,放在陰涼通風處,放置冰箱冷藏,放在陽光充足的通風處,4,食材處理,就算醃過的魚或肉，還是要冰在冰箱裡比較保險。千萬別放在太陽下曬。,鹽漬保存
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,下列何者敘述正確？,冷藏的未包裝食品和配料在貯存過程中必須覆蓋，防止污染,生鮮食品(例如：生雞肉和肉類)在冷藏櫃內得放置於即食食品的上方,冷藏的生鮮配料不須與即食食品和即食配料分開存放,有髒污或裂痕蛋類經過清洗也可使用於製作蛋黃醬,1,衛生習慣,冰箱裡沒包裝的東西一定要蓋好或包好。生肉一定要放在熟食的下面，才衛生。,覆蓋保存
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 01：食品安全衛生,,下列何者是處理蛋品的錯誤方式？,選購蛋品應留意蛋殼表面是否有裂縫及泥沙或雞屎殘留,未及時烹調的蛋，鈍端朝上存放於冰箱中,烹煮前以溫水沖洗蛋品表面，避免蛋殼表面上病原菌污染內部,水煮蛋若沒吃完，可先剝殼長時間置於冰箱保存,4,食材處理,剝了殼的蛋如果沒馬上吃，不能在冰箱放太久。蛋殼是天然保護層，剝掉就容易壞。,蛋品衛生
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,食品從業人員的健康檢查應多久辦理一次,每三個月,每半年,每一年,想到再檢查即可,3,職業安全,就像每年要過一次生日，在廚房工作的人每年也要檢查身體，確保自己很健康。,健康檢查
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,下列何種肝炎，感染或罹患期間不得從事食品及餐飲相關工作,A型,B型,C型,D型,1,從業規範,得到「A 型肝炎」的人不能做餐飲工作。因為這會透過食物傳染給別人，很危險。,肝炎規範
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,目前法規規範需聘用全職「技術證照人員」的食品相關業別為,餐飲業及烘焙業,販賣業,乳品加工業,食品添加物業,1,從業規範,開餐廳或做麵包店，一定要請有廚師證照或烘焙證照的人在現場監督才合法。,證照制度
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,中央廚房式之餐飲業依法規需聘用技術證照人員的比例為,85%,75%,70%,60%,3,從業規範,大工廠（中央廚房）要求很嚴，有證照的員工比例一定要達到 70% 以上才行。,證照比例
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,供應學校餐飲之餐飲業依法規需聘用技術證照人員的比例為,85%,75%,70%,60%,2,從業規範,學校的廚房要求比一般餐廳高，有證照的廚師比例要達到 75% 以上才行。,證照比例
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,觀光旅館之餐飲業依法規需聘用技術證照人員的比例為,85%,75%,70%,60%,1,從業規範,大飯店（觀光旅館）對衛生要求最嚴格，有證照的人員比例要達到 85% 以上。,證照比例
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,持有烹調相關技術士證者，從業期間每年至少需接受幾小時的衛生講習？,4小時,8小時,12小時,24小時,2,從業規範,有證照的廚師每年都要去上 8 小時的衛生課，學習最新的食安規定。,衛生講習
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,廚師證書有效期間為幾年？,1年,2年,3年,4年,4,從業規範,廚師證書不是永久的，每 4 年就要更新一次，確保大家都有持續在學習。,證照效期
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,選購包裝食品時要注意，依食品安全衛生管理法規定，食品及食品原料之容器或外包裝應標示,製造日期,有效日期,賞味期限,保存期限,2,法規常識,買東西一定要看「有效日期」，過期的東西絕對不能吃，以免肚子痛。,食品標示
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,食品著色、調味、防腐、漂白、乳化、增加香味、安定品質、促進發酵、增加稠度、強化營養、防止氧化或其他必要目的，而加入、接觸於食品之單方或複方物質稱為,食品材料,食品添加物,營養物質,食品保健成分,2,化學管理,為了讓食物更好看或更好吃而加進去的內容物，通稱為「食品添加物」。,食品添加物
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,根據「餐具清洗良好作業指引」，下列何者是正確的清洗作業設施？,洗滌槽：具有100℃以上含洗潔劑之熱水,沖洗槽：具有充足流動之水，且能將洗潔劑沖洗乾淨,有效殺菌槽：水溫應在100℃以上,洗滌槽：人工洗滌應浸20分鐘以上,2,衛生規範,洗碗的第二槽要有充足的流動水，才能把肥皂泡泡徹底沖乾淨。,洗滌規範
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,根據「餐具清洗良好作業指引」，有效殺菌槽的水溫應高於,50℃,60℃,70℃,80℃ 以上,4,衛生規範,最後一槽消毒用的水，溫度要高於 80 度，才能像泡溫泉一樣殺死壞細菌。,殺菌水溫
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,依據「食品良好衛生規範準則」，為有效殺菌，依規定以氯液殺菌法處理餐具，氯液總有效氯最適量為,50ppm,200ppm,500ppm,1000ppm,2,衛生規範,用藥水殺菌時，濃度要調到 200ppm。比例要剛剛好才有效。,氯液消毒
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,依據「食品良好衛生規範準則」，食品熱藏溫度為何,攝氏45度以上,攝氏50度以上,攝氏55度以上,攝氏60度以上,4,食品安全,煮好的熱食如果要保溫，溫度要維持在 60 度以上。太低的話細菌會跑出來喔。,熱藏溫度
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,依據「食品良好衛生規範準則」，食品業者工作檯面或調理檯面之照明規範，應達下列哪一個條件？,120米燭光以上,140米燭光以上,180米燭光以上,200米燭光以上,4,設施規範,工作台要夠亮（200 米燭光以上），才看得到菜有沒有洗乾淨。,環境照明
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,依據「食品良好衛生規範準則」，食品業者之蓄水池(塔、槽)之清理頻率為何,三年至少清理一次,二年至少清理一次,一年至少清理一次,一月至少清理一次,3,環境衛生,大樓的水塔或蓄水池，每年至少要請人來洗一次，水用起來才安心。,水塔清理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,下列何者是「食品良好衛生規範準則」中，餐具或食物容器是否乾淨的檢查項目,殘留澱粉、殘留脂肪、殘留洗潔劑、殘留過氧化氫,殘留澱粉、殘留蛋白質、殘留洗潔劑、殘留過氧化氫,殘留澱粉、殘留脂肪、殘留蛋白質、殘留洗潔劑,殘留澱粉、殘留脂肪、殘留蛋白質、殘留過氧化氫,3,衛生規範,檢查碗盤有沒有洗乾淨，要看有沒有殘留澱粉、油脂或洗潔劑。,餐具檢查
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,與食品直接接觸及清洗食品設備與用具之用水及冰塊，應符合「飲用水水質標準」規定，飲用水的氫離子濃度指數(pH值)限值範圍為,4.6~6.5,4.6~7.5,6.0~8.5,6.0~9.5,3,水質衛生,喝的水不能太酸也不能太鹼，pH 值要在 6.0 到 8.5 之間，跟平常喝的水一樣。,飲水標準
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,供水設施應符合之規定，下列敘述何者正確？,製作直接食用冰塊之製冰機水源過濾時，濾膜孔徑越大越好,使用地下水源者，其水源與化糞池、廢棄物堆積場所等污染源，應至少保持十五公尺之距離,飲用水與非飲用水之管路系統應完全分離，出水口毋須明顯區分,蓄水池(塔、槽)應保持清潔，設置地點應距污穢場所、化糞池等污染源二公尺以上,2,環境衛生,如果用地下水，水井要離廁所或垃圾堆至少 15 公尺遠。,水源保護
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,依據「食品良好衛生規範準則」，為維護手部清潔，洗手設施除應備有流動自來水及清潔劑外，應設置下列何種設施？,吹風機,乾手器或擦手紙巾,刮鬍機,牙線,2,個人衛生,洗完手一定要用擦手紙或是烘手機弄乾，手才不會溼答答又沾到髒東西。,洗手設備
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,依照「食品良好衛生規範準則」，下列何者應設專用貯存設施？,價值不斐之食材,過期回收產品,廢棄食品容器具,食品用洗潔劑,2,環境衛生,過期的東西要收好，標示清楚「要回收」，絕對不能跟好食材混在一起。,回收管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,依照「食品良好衛生規範準則」，當油炸油品質有下列哪些情形者，應予以更新？,出現泡沫時,總極性化合物超過25%,油炸超過1小時,油炸豬肉後,2,食品安全,炸油測出來「總極性化合物」超過 25%，代表油已經壞掉了，一定要換新油。,更換炸油
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,下列何者為「食品良好衛生規範準則」中，有關場區及環境應符合之規定,冷藏食品之品溫應保持在攝氏7度以下，凍結點以上,蓄水池(塔、槽)應保持清潔，每兩年至少清理一次並作成紀錄,冷凍食品之品溫應保持在攝氏-10度以下,蓄水池設置地點應離汙穢場所或化糞池等污染源2公尺以上,1,環境衛生,廚房外面要隨時打掃乾淨，不能有積水或垃圾，才不會引來老鼠。,環境衛生
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,「食品良好衛生規範準則」中有關病媒防治所使用之環境用藥應符合之規定，下列敘述何者正確？,符合食品安全衛生管理法之規定,明確標示為環境用藥並由專人管理及記錄,可置於碗盤區固定位置方便取用,應標明其購買日期及價格,2,化學管理,噴藥殺蟑螂要用「環保署核准」的藥水才安全，不能隨便亂用。,環境用藥
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,「食品良好衛生規範準則」中有關廢棄物處理應符合之規定，下列敘述何者正確？,食品作業場所內及其四周可任意堆置廢棄物,反覆使用盛裝廢棄物之容器，於丟棄廢棄物後，應立即清洗,過期回收產品，可暫時置於其他成品放置區,廢棄物之置放場所偶有異味或有害氣體溢出無妨,2,環境衛生,垃圾桶要加蓋，還要分好「一般垃圾」和「廚餘」，每天都要清理。,廢棄處理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,「食品良好衛生規範準則」中有關倉儲管制應符合之規定，下列敘述何者正確？,應遵循先進先出原則，並貼牆整齊放置,倉庫內物品不可直接置於地上，以供搬運,應善用倉庫內空間，貯存原材料、半成品或成品,倉儲過程中，應緊閉不透風以防止病媒飛入,2,環境衛生,倉庫裡的東西要墊高放，不能直接貼地。先買進來的要先用掉。,倉儲管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,「食品良好衛生規範準則」中有關餐飲業之作業場所與設施之衛生管理，下列敘述何者正確,應具有洗滌、沖洗及有效殺菌功能之餐具洗滌殺菌設施,生冷食品可於熟食作業區調理、加工及操作,為保持新鮮，生鮮水產品養殖處所應直接置於生冷食品作業區內,提供之餐具接觸面應保持平滑、無凹陷或裂縫，不應有脂肪、澱粉、膽固醇及過氧化氫之殘留,1,環境衛生,天花板和牆壁要保持乾淨，排水溝也要通暢，不能有臭味或積水。,設施管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,廢棄物應依下列何者法規規定清除及處理,環境保護法,食品安全衛生管理法,廢棄物清理法,食品良好衛生規範準則,3,法規常識,垃圾要怎麼丟、髒水要怎麼排，都要聽「廢棄物清理法」的規定才行。,廢棄法規
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,廢食用油處理，下列敘述何者正確,一般家庭及小吃店之廢食用油屬環境保護署公告之事業廢棄物,依環境保護法規定處理,非餐館業之廢食用油，可交付清潔隊或合格之清除機構處理,環境保護署將廢食用油列為應回收廢棄物,3,環保常識,炸完東西的廢油不能倒水溝，要交給清潔隊或專門回收的人處理。,廢油處理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,包裝食品應標示之事項，以下何者正確,製造日期,食品添加物之功能性名稱,含非基因改造食品原料,國內通過農產品生產驗證者，標示可追溯之來源,4,法規常識,有通過驗證的農產品，包裝上一定要標出它是從哪裡來的，讓大家能追蹤。,食品標示
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,餐飲業者提供以牛肉為食材之餐點時，依規定應標示下列何種項目,牛肉產地,烹調方法,廚師姓名,牛肉部位,1,法規常識,店裡賣牛肉的話，一定要在門口或菜單標出牛肉是哪個國家來的。,牛肉標示
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,食品業者販售重組魚肉、牛肉或豬肉食品時，依規定應加註哪項醒語？,烹調方法,僅供熟食,可供生食,製作流程,2,法規常識,重組肉一定要提醒客人「僅供熟食」，要煮全熟吃才安全喔。,重組肉
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,市售包裝食品如含有下列哪種內容物時，應標示避免消費者食用後產生過敏症狀？,鳳梨,芒果,芭樂,草莓,2,食品安全,如果餅乾裡有花生或牛奶等會過敏的東西，包裝上一定要標清楚。,過敏標示
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,為避免食品中毒，真空包裝即食食品應標示哪項資訊,須冷藏或須冷凍,水分含量,反式脂肪酸含量,基因改造成分,1,食品安全,真空包裝的東西如果不冰會長毒素，所以一定要標清楚要冷藏還是冷凍。,真空包裝
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,餐廳提供火鍋類產品時，依規定應於供應場所提供哪項資訊？,外帶收費標準,火鍋達人姓名,湯底製作方式,供應時間限制,3,法規常識,火鍋店要標出湯底是用什麼做的（像豬骨或大白菜），讓客人看清楚。,火鍋標示
